data,novos_casos,novas_mortes
2021-07-28,12,0
2021-02-19,0,0
2021-08-20,0,0
2021-07-27,1,0
2021-09-05,0,0
2020-01-29,,
2021-12-31,0,0
2020-09-02,0,0
2020-12-08,17,
2020-12-01,0,0
2021-10-30,0,0
2021-11-08,0,0
2020-03-10,,
2020-04-16,0,0
2021-11-01,0,0
2021-11-13,0,0
2021-07-22,2,0
2020-03-28,0,0
2020-09-29,2,0
2020-03-23,0,
2021-04-21,11,1
2021-12-24,0,0
2020-12-04,36,4
2020-03-01,,
2021-01-13,10,0
2020-05-14,0,0
2020-03-04,,
2021-04-21,9,0
2020-06-26,0,0
2020-09-24,0,0
2021-04-05,1,0
2020-11-23,7,0
2020-12-17,0,0
2020-10-10,4,0
2021-04-29,8,1
2021-05-28,0,0
2021-06-01,1,1
2021-03-01,0,0
2020-07-09,-1,0
2020-06-16,0,0
2021-04-25,3,0
2021-02-03,1,0
2020-09-29,0,0
2020-01-22,,
2021-03-21,7,0
2020-11-29,0,0
2020-04-05,0,0
2021-07-08,0,0
2021-03-10,0,0
2021-10-25,2,0
2021-03-29,0,0
2020-04-27,0,0
2021-11-04,1,0
2021-10-05,0,0
2020-08-11,0,0
2020-10-12,0,0
2020-03-26,,
2021-01-18,0,0
2020-01-29,,
2020-12-09,0,0
2020-01-06,,
2021-09-26,0,0
2020-03-05,,
2020-12-04,5,0
2020-12-16,17,0
2020-01-27,,
2021-11-08,0,0
2021-07-05,1,0
2021-02-12,0,0
2021-04-11,40,2
2021-06-12,9,0
2020-10-19,3,0
2020-09-10,6,0
2021-08-05,0,0
2020-08-10,0,0
2021-05-08,3,0
2021-03-27,6,0
2020-06-23,30,6
2021-12-19,0,0
2021-03-12,0,0
2021-06-07,19,2
2021-07-24,1,0
2020-05-26,0,0
2020-11-25,0,0
2020-12-28,0,0
2021-08-04,4,0
2020-07-10,6,0
2020-05-20,0,0
2021-03-12,1,0
2021-12-15,2,0
2021-10-05,0,0
2021-01-19,1,0
2020-03-10,,
2020-04-08,0,0
2020-07-21,0,0
2021-03-19,3,0
2021-09-05,0,0
2020-09-05,0,0
2020-11-07,0,0
2021-12-12,0,0
2021-01-19,7,0
2021-10-28,0,0
2020-10-14,1,0
2021-06-17,78,2
2021-12-28,0,0
2021-12-17,0,0
2020-03-29,0,0
2020-08-18,3,0
2020-01-20,,
2020-01-26,,
2021-03-23,295,11
2021-04-09,18,0
2020-03-23,,
2020-08-11,1,0
2021-05-13,34,5
2021-11-14,0,0
2021-01-10,0,0
2020-04-04,0,0
2021-03-16,0,0
2020-12-10,8,0
2021-03-17,5,0
2021-01-03,0,0
2020-11-06,1,0
2021-05-29,2,0
2020-03-07,,
2021-12-05,0,0
2020-09-30,1,0
2021-05-24,0,0
2021-07-13,2,0
2020-10-14,0,0
2020-05-17,0,0
2020-02-20,,
2021-03-04,21,0
2020-05-05,0,0
2021-02-20,2,0
2020-07-31,-1,0
2020-05-05,0,0
2021-09-11,12,0
2020-09-07,7,0
2021-07-17,1,0
2021-12-21,0,0
2020-12-22,0,0
2021-03-17,4,0
2020-07-25,0,0
2021-09-05,0,0
2021-10-04,0,0
2021-02-12,0,0
2020-10-01,7,0
2021-10-15,1,0
2020-10-10,1,0
2021-05-01,1,0
2020-07-21,0,0
2021-06-27,1,0
2021-11-10,0,0
2021-05-19,6,0
2020-07-18,1,0
2021-09-11,0,0
2021-07-03,0,0
2021-07-23,21,0
2021-05-29,7,0
2021-10-25,0,0
2021-09-01,12,0
2021-07-11,3,0
2020-12-17,3,0
2020-05-12,0,0
2021-12-03,0,0
2020-03-27,0,0
2021-02-14,0,0
2021-03-08,0,0
2021-07-13,-1,0
2020-03-13,,
2021-09-01,0,0
2020-03-14,,
2020-11-23,0,0
2021-11-19,0,0
2020-07-01,0,0
2021-06-05,0,0
2021-08-30,0,0
2020-10-18,0,0
2021-05-03,0,0
2020-01-26,,
2021-06-07,0,0
2020-01-15,,
2021-10-08,0,0
2021-11-01,0,0
2021-07-25,0,0
2021-10-08,0,0
2021-06-02,4,0
2021-08-11,1,0
2021-02-02,0,0
2021-07-23,69,0
2021-06-02,6,0
2021-02-13,0,0
2020-09-25,0,0
2021-09-26,0,0
2021-10-12,19,0
2020-02-29,,
2021-07-26,0,0
2020-12-13,9,1
2020-01-05,,
2021-01-09,0,0
2020-06-20,0,0
2020-09-29,0,0
2021-12-01,0,0
2021-08-06,0,0
2020-11-23,0,0
2021-11-15,0,0
2021-03-08,0,0
2020-06-04,0,0
2020-08-25,1,0
2021-08-18,4,0
2020-12-26,5,0
2020-03-22,,
2020-10-25,2,0
2021-05-20,0,0
2020-10-30,0,0
2020-05-30,0,0
2021-07-27,1,0
2020-12-25,13,0
2021-10-07,0,0
2020-08-28,12,0
2021-09-17,0,0
2020-11-29,0,0
2020-09-17,9,0
2021-03-19,2,0
2020-04-12,0,0
2020-09-28,0,0
2021-10-31,0,0
2021-01-04,11,0
2020-05-14,0,0
2020-06-24,0,0
2020-06-15,7,0
2021-10-30,3,0
2021-09-06,0,0
2021-09-01,0,0
2021-03-20,147,3
2021-02-27,0,0
2020-12-12,0,0
2020-11-27,3,0
2021-06-09,0,1
2020-02-29,,
2020-05-30,0,0
2020-01-13,,
2021-06-10,25,0
2020-08-21,3,1
2020-11-21,623,12
2020-09-08,0,0
2020-07-13,0,0
2020-12-18,4,0
2021-03-26,0,0
2020-05-16,0,0
2020-11-28,6,0
2020-05-30,0,0
2021-10-06,1,0
2020-03-30,0,0
2020-12-16,3,0
2020-04-18,0,0
2021-06-14,0,0
2021-02-10,0,0
2020-09-05,1,0
2020-07-05,1,0
2021-04-01,0,0
2020-06-04,8,
2020-07-08,0,0
2021-12-05,0,0
2021-03-01,0,0
2020-06-21,0,0
2020-03-17,,
2021-09-30,0,0
2020-12-02,2,1
2020-02-19,,
2020-07-23,1,0
2021-10-30,0,0
2020-05-30,65,0
2020-10-15,0,0
2021-08-21,1,0
2021-07-01,0,0
2020-11-05,0,0
2020-04-10,0,0
2020-05-27,26,0
2021-05-13,0,1
2020-11-15,9,0
2020-12-17,11,0
2020-08-23,0,0
2021-03-06,1,0
2021-03-25,0,0
2021-02-24,6,0
2020-12-19,50,0
2020-09-25,0,0
2020-09-06,0,0
2021-02-04,0,0
2020-10-03,0,0
2020-12-07,0,0
2021-04-23,0,0
2021-08-05,0,0
2020-04-14,0,0
2021-04-20,0,0
2021-08-22,0,0
2021-11-04,1,0
2021-06-05,18,1
2021-11-11,0,0
2021-10-26,1,0
2021-07-25,0,0
2020-11-19,7,0
2021-10-29,0,0
2020-07-29,0,0
2020-08-21,4,0
2020-08-02,0,0
2021-06-23,146,0
2021-07-09,0,0
2021-07-27,10,0
2020-08-21,0,0
2020-05-22,32,0
2020-01-30,,
2020-04-02,0,0
2021-02-25,0,0
2020-12-16,0,0
2020-07-02,0,0
2021-08-03,0,0
2021-06-15,0,0
2021-05-19,26,1
2020-07-30,0,0
2021-08-14,37,1
2021-01-03,1,0
2021-12-03,0,0
2021-09-15,0,0
2021-12-11,0,0
2021-09-18,5,0
2020-07-10,-1,0
2021-03-05,2,0
2021-05-07,29,2
2021-07-10,0,0
2021-10-05,0,0
2021-10-13,0,0
2021-01-23,7,0
2021-03-22,0,1
2020-12-21,0,0
2021-05-04,2,0
2021-01-30,0,0
2021-08-16,0,0
2020-11-09,0,0
2021-02-04,5,0
2021-07-15,1,0
2021-01-21,9,0
2020-12-09,9,0
2020-05-07,0,0
2020-06-12,29,2
2020-08-02,1,0
2021-05-24,3,0
2021-10-12,0,0
2020-03-02,,
2021-04-14,60,3
2021-07-02,6,0
2021-05-13,13,0
2020-10-09,1,0
2020-03-10,,
2021-11-26,0,1
2021-12-21,1,0
2020-09-03,3,0
2021-03-26,1,0
2020-04-29,0,0
2021-11-13,0,0
2020-12-14,0,0
2021-08-24,1,0
2021-04-27,6,0
2020-03-15,,
2020-10-06,0,0
2021-04-29,4080,347
2020-04-17,0,0
2021-07-23,6,0
2021-04-23,2,0
2020-04-18,0,0
2021-04-05,0,0
2021-07-26,332,40
2021-12-10,0,0
2021-03-02,2,0
2020-11-02,0,0
2021-07-11,1,0
2021-10-21,24,1
2021-01-17,0,0
2021-08-02,27,0
2020-04-19,0,0
2021-05-21,28,1
2021-09-11,0,0
2020-09-22,0,0
2021-06-19,35,1
2021-12-22,0,0
2021-10-18,0,0
2020-05-10,0,0
2021-08-04,0,1
2021-02-17,12,0
2021-04-27,26,0
2021-05-09,0,0
2020-05-22,0,0
2020-01-04,,
2021-02-26,3,0
2021-11-20,1,0
2020-09-02,1,0
2021-11-02,0,0
2020-08-26,0,0
2020-07-21,3,0
2020-03-11,,
2020-12-17,0,0
2021-05-27,0,0
2020-05-18,0,0
2021-12-22,0,0
2021-12-21,0,0
2020-05-01,0,0
2021-05-25,4,0
2021-05-30,0,0
2021-09-01,0,0
2021-06-17,25,0
2021-03-09,0,0
2021-12-25,0,0
2020-04-08,0,0
2021-03-19,23,1
2021-09-19,0,0
2021-04-19,1,0
2021-05-30,5,0
2021-07-29,11,0
2021-02-12,11,0
2021-02-20,40,1
2020-09-17,2,0
2020-03-03,,
2021-12-03,0,0
2021-01-04,0,0
2021-10-30,0,0
2021-05-27,5,0
2020-12-05,1,0
2021-12-04,0,0
2021-04-17,2,0
2021-11-19,3,0
2021-09-11,0,0
2020-10-11,0,0
2020-06-26,0,0
2021-12-31,0,0
2020-11-28,40,2
2021-10-04,0,0
2020-07-17,0,0
2021-08-19,14,0
2020-05-15,25,0
2020-10-14,1,0
2021-01-01,62,0
2020-09-11,1,0
2020-05-19,0,0
2021-05-15,3,0
2021-02-20,0,0
2021-07-04,0,0
2021-05-23,13,0
2021-05-12,-1,0
2021-10-24,0,0
2020-01-01,,
2021-11-09,6,0
2020-05-09,0,0
2021-02-08,1,0
2020-04-20,0,0
2021-05-15,1,0
2020-11-04,0,0
2020-09-08,0,0
2021-04-26,0,0
2020-10-24,0,0
2020-04-17,0,0
2020-06-13,0,0
2021-06-16,176,8
2020-09-22,0,0
2021-05-10,0,0
2021-05-25,3,0
2021-08-28,0,0
2020-11-28,4,0
2021-03-28,10,0
2020-11-12,0,0
2021-09-18,152,0
2020-04-29,0,0
2020-09-10,2,0
2020-02-28,,
2021-08-10,4,0
2021-06-29,47,0
2020-01-11,,
2021-07-11,0,0
2021-09-18,0,0
2020-02-16,,
2021-02-25,1,0
2021-11-22,38,0
2021-12-16,0,0
2021-04-26,0,0
2020-11-05,0,0
2021-05-01,0,0
2021-08-29,0,0
2020-10-20,20,0
2021-12-13,0,0
2021-06-03,-1,0
2021-08-28,0,0
2021-10-19,0,0
2020-03-17,,
2020-10-18,3,0
2021-02-16,0,0
2020-12-22,1,0
2021-10-30,0,0
2021-02-16,3,0
2021-04-26,0,0
2020-09-26,2,0
2021-11-02,0,0
2020-07-21,46,2
2021-05-14,0,0
2021-05-18,2,0
2020-12-09,0,0
2021-01-24,1,0
2021-05-25,4,0
2021-10-17,-10,0
2021-04-17,10,0
2021-03-07,0,0
2020-02-18,,
2020-01-06,,
2021-12-21,0,0
2021-01-31,0,0
2020-07-31,0,0
2021-03-11,4,0
2020-01-30,,
2021-12-27,0,0
2021-03-27,27,0
2020-03-14,,
2021-11-27,0,0
2020-10-15,1,0
2020-02-04,,
2021-11-11,0,0
2021-04-13,10,1
2021-10-11,0,0
2021-12-17,1,0
2021-09-29,11,0
2021-08-06,26,1
2021-12-27,0,0
2020-04-16,0,0
2020-06-19,26,1
2020-04-05,0,0
2020-01-17,,
2021-10-18,0,0
2021-07-07,3,0
2020-05-11,0,0
2021-09-22,0,0
2020-03-22,,
2020-07-29,0,0
2021-01-24,0,0
2021-05-31,1,0
2020-04-02,0,0
2020-10-26,0,0
2021-02-22,1,0
2021-07-15,0,0
2020-05-05,1,1
2020-03-25,,
2021-01-28,0,0
2021-09-17,0,0
2020-02-20,0,
2021-08-25,1,0
2020-01-29,,
2020-03-15,,
2021-01-05,0,0
2021-02-12,1,0
2021-02-10,1,0
2021-12-15,0,0
2020-11-26,0,0
2020-12-19,42,0
2020-08-31,-1,0
2020-10-07,31,0
2021-10-17,0,0
2021-12-17,0,0
2021-03-16,16,0
2020-12-30,1,0
2021-05-10,193,6
2020-03-22,,
2021-10-24,0,0
2021-11-14,0,0
2021-05-06,2,0
2020-12-26,0,0
2020-05-20,0,0
2020-01-17,,
2021-11-15,1,0
2020-06-03,0,0
2020-01-14,,
2021-07-02,0,0
2021-04-11,0,0
2020-08-31,0,0
2020-11-19,3,0
2020-12-08,0,0
2020-09-22,67,5
2020-03-14,,
2020-06-19,2,0
2020-06-12,0,0
2020-10-19,0,0
2021-03-24,14,-1
2020-03-27,0,0
2020-12-29,1,0
2020-01-16,,
2021-11-19,0,0
2021-12-31,6,0
2020-11-16,0,0
2021-10-05,1,0
2021-09-30,3,0
2020-08-03,0,0
2021-01-02,0,0
2021-10-31,0,0
2021-11-15,0,0
2020-11-18,9,0
2021-09-20,0,0
2021-11-04,0,0
2021-08-12,1,0
2020-09-21,0,0
2021-02-01,0,0
2020-07-02,1,0
2021-08-23,7,0
2020-12-05,25,0
2020-08-19,1,1
2020-04-24,0,0
2021-01-10,1,0
2020-08-15,0,0
2020-07-30,1,0
2020-04-21,0,0
2021-11-23,0,0
2021-04-14,0,0
2021-10-31,0,0
2021-08-25,-1,0
2021-05-30,0,0
2020-06-02,0,0
2021-06-06,0,0
2021-03-10,16,0
2021-04-25,0,0
2020-03-12,,
2020-02-15,,
2021-08-09,0,0
2021-12-02,0,0
2021-12-10,0,0
2020-03-31,0,0
2020-02-16,,
2020-10-04,-2,0
2020-09-29,0,0
2021-11-02,0,0
2020-03-15,,
2020-03-11,,
2021-12-04,0,0
2020-08-18,0,0
2020-09-23,0,0
2021-05-20,6,0
2021-08-06,3,0
2021-08-14,0,0
2020-04-13,0,0
2020-11-06,0,0
2021-12-28,0,0
2021-03-19,3,0
2021-03-06,1,0
2020-12-07,1,0
2020-03-31,0,0
2021-02-06,0,1
2021-02-22,0,0
2020-05-01,-1,0
2021-01-15,15,0
2020-08-08,0,0
2021-12-15,0,0
2020-05-29,0,0
2020-07-14,2,0
2020-09-08,0,0
2021-09-20,0,0
2021-05-22,8,0
2020-09-19,0,0
2020-06-20,0,0
2020-02-18,,
2021-10-29,7,0
2021-09-09,0,0
2021-05-09,10,1
2021-10-07,0,0
2020-12-14,0,0
2021-06-29,0,1
2021-10-24,0,0
2021-01-21,1,0
2020-02-12,,
2021-11-26,3,0
2021-05-04,28,0
2021-11-06,0,0
2021-03-25,0,0
2021-10-26,-1,0
2021-12-06,0,0
2020-06-25,0,0
2021-07-18,0,0
2021-03-29,1,0
2020-07-12,0,0
2021-07-04,41,0
2021-10-26,1,0
2020-09-26,1,0
2020-11-05,1,0
2020-08-22,16,0
2021-03-24,29,0
2020-04-02,0,0
2020-05-02,0,0
2021-02-23,0,0
2020-02-21,,
2020-05-21,0,0
2020-01-25,,
2020-06-23,7,0
2020-09-18,10,0
2020-02-01,,
2021-04-06,32,1
2021-12-17,0,0
2020-10-25,1,0
2020-06-04,0,0
2020-05-05,0,0
2020-07-24,26,1
2020-11-13,29,0
2020-06-06,0,0
2020-01-01,,
2021-02-12,0,0
2021-07-13,5,1
2020-12-07,0,0
2021-10-04,0,0
2020-01-17,,
2021-06-21,1,0
2021-05-05,9,0
2021-02-18,1,0
2020-07-26,0,0
2021-08-01,0,1
2020-05-25,0,0
2021-02-07,0,0
2021-08-12,0,0
2021-04-02,5,1
2021-06-04,2,1
2020-04-20,0,0
2020-08-19,1,0
2020-12-23,0,0
2021-05-31,3,0
2021-11-07,0,0
2020-09-25,0,0
2020-06-05,0,0
2020-10-01,0,0
2020-02-05,,
2020-07-10,0,0
2020-03-09,,
2020-06-22,1,0
2021-05-03,0,0
2021-10-23,4,0
2021-03-17,8,0
2021-02-20,1,0
2021-02-12,182,6
2021-03-17,26,0
2021-11-22,0,0
2021-02-12,7,3
2020-06-18,1,0
2020-11-06,7,0
2020-09-29,0,0
2020-02-01,1,
2021-01-31,0,0
2020-01-08,,
2020-11-19,0,0
2020-10-19,0,0
2020-05-12,0,0
2020-06-06,0,0
2020-10-04,0,0
2021-11-27,0,0
2021-07-07,3,0
2020-02-04,,
2020-04-11,0,0
2020-09-15,5,0
2021-03-07,0,0
2020-08-12,4,0
2021-02-09,1,0
2021-05-10,0,0
2020-02-17,,
2021-06-25,13,1
2020-10-15,2,0
2020-04-21,0,0
2021-06-13,0,1
2021-06-26,0,0
2020-08-16,0,0
2020-03-01,,
2020-07-13,0,0
2020-09-16,2,0
2020-11-08,0,0
2021-03-17,3,0
2020-03-09,,
2020-01-04,,
2020-07-18,0,0
2020-06-07,1,0
2020-05-19,0,0
2020-02-22,,
2021-09-02,0,0
2020-09-03,0,0
2020-07-01,0,0
2021-12-01,0,0
2020-07-06,4,-13
2021-07-15,0,0
2021-07-13,0,0
2021-08-25,2,0
2021-01-13,12,0
2020-10-22,3,0
2021-03-02,0,0
2020-09-09,0,0
2020-05-30,0,0
2020-10-29,0,0
2021-06-19,33,0
2021-10-24,0,0
2020-07-17,0,0
2021-12-02,0,0
2020-12-07,0,0
2020-11-20,94,0
2020-03-11,,
2021-03-02,0,0
2020-10-06,21,1
2020-01-21,,
2021-06-15,0,0
2021-02-06,3,0
2020-06-25,7,0
2021-07-16,0,0
2021-03-24,0,0
2021-06-10,25,0
2020-11-24,2,0
2021-06-09,0,0
2021-10-07,0,0
2021-08-07,0,0
2021-12-03,0,0
2020-08-17,0,0
2020-12-01,0,0
2020-09-22,17,0
2020-01-07,,
2021-11-27,0,0
2020-05-29,3,0
2020-09-30,0,0
2021-06-18,0,0
2020-09-25,0,0
2021-09-07,5,0
2021-07-15,8,0
2021-11-28,2,0
2020-04-08,0,0
2021-10-18,94,0
2021-07-05,0,0
2020-06-30,0,0
2021-12-22,0,0
2020-10-17,1,0
2020-03-18,0,
2021-08-09,0,0
2020-07-27,9,0
2020-11-22,0,0
2020-05-02,0,0
2020-07-27,0,0
2020-01-21,,
2020-04-30,1,0
2020-03-29,0,0
2020-01-15,,
2020-01-06,,
2020-11-16,-2,0
2020-09-18,0,0
2020-10-21,4,0
2020-05-19,0,0
2021-02-28,14,0
2020-07-04,35,0
2020-03-07,,
2021-06-30,0,0
2020-01-29,,
2021-02-28,0,0
2020-04-30,0,0
2021-01-09,5,2
2021-11-22,0,0
2021-11-05,2,0
2021-05-30,0,0
2020-09-20,0,0
2021-12-20,0,0
2020-04-14,0,0
2020-12-08,2,0
2020-12-13,0,0
2020-09-05,0,0
2021-04-23,17,2
2021-02-26,0,0
2021-01-30,5,0
2020-07-27,0,1
2020-07-23,31,0
2021-11-02,0,0
2021-09-09,0,0
2021-06-11,0,0
2021-12-24,0,0
2020-01-10,,
2020-07-12,2,0
2021-04-04,4,0
2020-04-28,0,0
2020-08-04,0,0
2020-10-28,0,0
2020-05-27,0,0
2020-10-17,0,0
2021-08-12,0,0
2020-10-09,0,0
2021-10-22,0,0
2020-06-17,0,0
2021-11-27,2,0
2020-01-16,,
2020-08-21,3,0
2021-10-04,0,0
2020-08-10,0,0
2020-04-20,0,0
2021-01-03,0,0
2020-01-21,,
2020-12-31,5,0
2020-01-24,,
2020-06-28,0,0
2021-12-08,0,0
2021-12-23,1,0
2021-03-12,13,0
2020-11-24,1,0
2020-12-12,25,7
2021-12-08,0,0
2021-08-28,4,0
2020-01-03,,
2021-09-04,1,0
2021-09-04,0,0
2020-09-07,0,0
2020-01-12,,
2020-03-10,,
2021-05-11,3,0
2020-01-13,,
2021-07-27,11,0
2021-02-25,9,0
2020-10-21,5,0
2020-07-11,9,0
2021-10-25,1,0
2021-06-14,-1,0
2020-03-16,,
2021-07-02,0,0
2021-12-25,0,0
2021-02-13,0,0
2020-10-28,1,1
2020-12-19,0,0
2020-04-22,0,0
2021-11-02,9,0
2021-10-01,0,0
2021-08-24,1,0
2021-12-13,0,0
2020-05-01,0,0
2020-05-13,3,0
2020-03-10,,
2020-05-03,0,0
2020-05-04,0,0
2020-02-17,,
2021-07-24,0,0
2020-05-12,8,0
2020-04-25,0,0
2020-11-21,0,0
2020-06-20,0,0
2020-04-12,0,0
2020-03-03,,
2020-08-16,0,0
2020-12-05,29,0
2020-02-09,,
2021-05-16,44,1
2020-02-01,0,
2021-10-30,2,0
2020-02-28,,
2021-07-13,133,7
2020-02-06,,
2021-04-07,13,0
2021-11-08,0,0
2021-12-13,0,0
2020-08-25,4,0
2021-10-25,0,0
2021-09-01,0,0
2020-03-17,,
2021-05-23,0,0
2020-01-07,2,
2021-10-29,0,0
2021-01-15,0,0
2020-06-18,0,0
2021-12-04,0,0
2021-04-11,40,0
2021-10-19,0,0
2020-09-14,3,0
2020-10-25,0,0
2020-04-17,0,0
2021-07-05,0,0
2020-04-29,0,0
2020-01-04,,
2020-04-05,0,0
2020-01-24,,
2021-06-24,6,0
2020-05-07,0,0
2021-05-18,0,0
2020-11-07,0,0
2021-06-22,0,0
2020-10-04,0,0
2021-12-09,0,0
2020-10-19,0,0
2020-06-25,0,0
2020-12-08,0,0
2021-07-16,0,0
2020-01-18,,
2020-08-18,0,0
2020-11-17,1,0
2020-06-14,0,0
2021-02-04,1,0
2020-05-17,0,0
2021-01-19,50,1
2021-07-04,0,0
2020-02-21,,
2020-05-22,0,0
2020-05-13,0,0
2021-12-14,1,0
2020-08-27,3,0
2021-02-04,0,0
2021-09-30,1,0
2020-04-22,0,0
2020-11-15,1,0
2020-04-17,0,0
2020-11-04,1,0
2020-11-27,0,0
2021-01-03,1,0
2020-12-13,0,0
2020-11-05,10,0
2020-06-26,0,0
2020-12-03,1,0
2020-12-26,0,0
2021-07-24,1,0
2020-04-16,0,0
2020-02-17,,
2021-01-03,4,0
2021-08-16,0,0
2020-05-12,0,0
2020-02-03,,
2021-08-16,0,0
2020-03-17,,
2021-05-14,6,0
2021-03-13,3,0
2021-07-21,0,0
2020-03-31,0,0
2020-04-07,0,0
2021-02-02,2,0
2020-10-26,0,0
2021-06-07,0,0
2020-05-06,0,0
2021-08-11,1,1
2021-11-21,0,0
2021-10-08,0,0
2021-06-10,1,0
2020-09-23,0,0
2020-07-02,5,0
2021-02-17,22,0
2020-08-31,0,0
2020-01-17,,
2021-03-02,3,0
2021-11-29,0,0
2021-11-22,0,0
2020-10-12,0,0
2021-08-27,0,0
2020-09-28,0,0
2021-05-11,7,0
2020-04-07,0,0
2021-01-11,3,0
2021-11-07,0,0
2021-04-15,11,2
2020-06-27,0,0
2020-02-16,,
2020-04-30,0,0
2021-04-24,1,1
2020-01-26,,
2020-04-19,0,0
2021-07-12,0,0
2021-07-21,8,0
2021-06-15,3,0
2021-05-18,924,27
2021-01-02,0,0
2020-02-02,,
2021-01-05,1,0
2021-12-18,6,0
2021-09-12,0,0
2021-03-06,7,2
2021-05-18,3,0
2021-05-28,58,2
2021-06-10,0,0
2021-07-10,3,0
2020-05-09,0,0
2021-08-21,2,1
2020-03-12,,
2020-02-13,,
2021-11-14,0,0
2020-05-22,0,0
2020-08-06,1,0
2020-10-15,0,0
2020-12-28,0,0
2020-02-06,,
2020-08-30,0,0
2020-12-06,0,0
2021-03-22,0,0
2021-10-12,0,0
2021-10-07,1,1
2020-02-10,,
2020-02-23,,
2021-05-13,0,0
2021-07-31,3,0
2020-07-26,0,0
2021-08-23,0,0
2021-09-25,0,0
2021-08-31,0,0
2020-07-30,-1,0
2021-07-12,74,0
2020-06-09,1,0
2021-01-04,0,0
2020-01-20,,
2021-06-23,224,0
2021-11-27,0,0
2021-07-15,4,0
2020-11-26,0,0
2020-01-23,,
2020-12-27,0,0
2020-10-29,0,0
2021-03-27,0,0
2021-01-30,19,0
2020-09-11,3,0
2020-12-21,203,13
2021-12-25,0,0
2020-03-24,,
2020-02-28,,
2021-08-29,0,0
2020-12-03,0,0
2021-04-14,26,0
2021-03-30,12,0
2021-03-13,2,0
2021-10-23,0,0
2021-09-19,0,0
2020-07-01,0,0
2020-05-11,0,0
2021-08-25,0,0
2020-12-15,43,0
2020-06-07,0,0
2020-02-26,,
2020-10-21,0,0
2020-05-29,0,0
2021-11-26,0,0
2021-02-08,1,0
2021-04-22,5,0
2021-02-06,0,0
2020-05-10,0,0
2021-12-19,0,0
2020-10-25,0,0
2020-02-15,,
2021-12-26,0,0
2021-04-13,2,0
2021-10-25,0,0
2021-07-27,3,0
2020-12-03,0,0
2020-05-27,73,0
2021-02-27,1,0
2021-04-05,0,0
2021-10-14,8,0
2021-06-06,29,0
2020-12-09,0,0
2020-03-25,,
2020-02-12,,
2021-06-13,0,0
2021-01-13,17,0
2021-03-20,5,0
2020-09-30,0,0
2021-02-24,3,0
2020-09-28,9,0
2020-04-14,0,0
2021-12-13,0,0
2020-06-04,19,0
2021-10-27,0,0
2020-05-13,0,0
2021-10-02,0,0
2021-07-18,12,0
2020-10-13,0,0
2020-04-24,0,0
2021-01-29,18,1
2021-01-22,7,0
2021-05-30,0,0
2021-09-14,2,0
2021-08-11,2,0
2021-10-27,0,0
2020-02-11,,
2021-11-25,125,3
2021-06-29,2,0
2021-12-30,0,0
2021-02-13,0,0
2020-10-16,0,0
2020-03-24,,
2020-09-13,0,0
2021-06-02,0,0
2020-09-18,0,0
2020-05-12,0,0
2021-05-23,0,0
2021-05-22,5,1
2020-04-21,0,0
2021-04-08,4,0
2020-07-24,1,0
2020-11-05,4,0
2021-03-27,1,0
2020-03-29,0,0
2021-06-06,16,0
2021-12-27,0,0
2021-06-01,13,0
2020-06-20,0,0
2020-08-04,0,0
2021-05-23,1,0
2021-01-29,0,0
2021-02-13,1,0
2021-04-28,3,0
2021-08-24,18,0
2020-08-31,0,0
2020-09-03,0,0
2020-05-27,0,0
2021-05-13,0,0
2020-06-15,3,0
2021-04-12,0,0
2020-04-06,0,0
2020-02-29,,
2020-10-26,22,-1
2020-06-13,1,0
2021-05-16,0,0
2021-06-28,0,0
2021-02-01,15,0
2020-08-09,0,0
2021-07-13,0,0
2020-08-12,7,0
2020-07-28,0,0
2020-10-17,0,0
2020-06-15,0,0
2020-05-28,0,0
2020-05-04,0,0
2021-12-09,0,0
2020-11-22,4,1
2021-04-27,0,0
2021-03-20,3,0
2021-04-05,0,0
2020-09-28,1,0
2020-03-02,,
2020-03-20,,
2020-09-06,0,0
2020-02-16,,
2021-02-03,0,0
2021-06-12,1,0
2021-06-06,0,0
2020-08-03,0,0
2021-06-23,13,0
2021-06-26,19,0
2021-07-05,13,0
2021-04-03,42,0
2021-09-18,32,0
2021-05-24,0,0
2021-04-07,0,0
2020-01-17,,
2021-07-05,1,0
2020-10-19,15,0
2021-04-06,44,4
2020-01-30,,
2021-08-08,0,0
2021-04-20,0,0
2021-02-19,4,0
2020-09-19,0,0
2020-05-25,1,0
2021-01-27,3,0
2020-12-16,0,0
2021-08-19,0,0
2020-03-18,,
2020-08-27,3,0
2021-09-16,84,0
2021-11-21,0,0
2020-05-01,0,0
2021-09-03,0,0
2020-08-01,0,0
2020-09-14,0,0
2021-10-24,0,0
2020-05-20,41,2
2021-04-21,1,0
2021-07-03,1,0
2020-02-12,,
2021-09-08,0,0
2021-04-30,1,0
2020-08-22,0,0
2020-09-21,1,1
2021-06-08,1,0
2020-12-04,1,0
2021-05-05,1,0
2020-08-10,35,0
2020-02-23,,
2020-02-04,,
2021-10-10,3,0
2020-03-27,0,0
2020-11-25,278,2
2021-06-18,0,0
2020-10-17,0,0
2020-04-21,0,0
2021-01-27,10,0
2021-05-31,0,0
2021-08-20,2,0
2021-08-02,0,0
2020-08-30,4,0
2021-07-16,2,0
2021-08-07,8,1
2020-12-22,1,0
2020-05-08,0,0
2021-05-12,0,0
2020-07-31,21,0
2020-02-09,,
2020-11-25,2,0
2021-04-02,0,1
